tack range,  பசை ஒட்டுக்கால நெடுக்கம், 
agalactia,  பால்வற்றுநிலை, பால்வற்றுதல், பால் சுரப்பின்மை, பால்சுரக்காமை, 
agalmatolile,  வரைகல், 
agammaglobulinaemia,  தொற்றுநோய்த் தடைக் காப்பின்மை, 
agaric,  அகாரிக், 
century plant,  அமெரிக்கக் கற்றாழை/ காட்டுக் கற்றாழை, யானைக்கற்றாழை, அலகை/ காட்டுக்கற்றாழை, பேய்க்கற்றாழை, 
agave americana,  அமெரிக்கக் கற்றாழை/ காட்டுக் கற்றாழை, ஆனைக்கற்றாழை, அல்லிக்கோணி, 
agave fibers,  கற்றாழை இழைகள், 
age and exposure,  வயதும் பட்டறிவும், 
age appropriate,  வயதுக்கேற்ற, 
age appropriate behaviour,  வயதுக்கேற்ற நடத்தை, 
age associated osteoporosis,  வயதுசார் எலும்புத் தேய்வு, 
age composition,  வயது வாரித் தொகுப்பு/ வயதுத் தொகுப்பு, 
age grading,  வயதுசார் வரிசையாக்கம், 
age grouping,  வயதுசார் குழுவாக்கம், 
age groups,  சமவயதுக் குழு, 
age mate,  ஒத்த வயதினர், 
age segregation,  வயதுக்கேற்பப் பிரித்தல், 
age specified death rate,  வயதுசார் இறப்பு வீதம், 
ageing population,  முதிய மக்கள்தொகை, 
ageing problem,  முதுமையாதல் சிக்கல், 
agene,  மாவை வெண்மையாக்கும் உப்பு/ வெடிய உப்பாசிகை, 
agent wholesaler,  மொத்த வணிக முகவர், 
agglutinate,  சேர்த்து ஒட்டு, 
agglutition,  விழுங்க இயலாமை, 
aggravate,  மோசமாக்கு, தீவிரமடைதல்/ குறுக்குச்சால், தீங்கைப் பெருக்கு: மேலும் கேடாக்கு: மிகைத்தல்// சிக்கலாக்கு// சினமூட்டு, 
aggregate capacity planning,  கூட்டுத்திறன் திட்டமிடல், 
total demand,  மொத்தத் தேவை: மொத்தக் கோரிக்கை, 
aggregate wage,  மொத்தக் கூலி, 
aggregates,  திரளிகள்/ கூட்டுச்சேர் பொருட்கள், 
aggressive attitude,  வல்லோச்சு மனப்பான்மை, 
aggressive bargains,  வல்லோச்சு பேரங்கள், 
aggressive behaviour,  வன்தாக்க நடத்தை/ வலுத்தாக்குதல் நடத்தை/ காட்டமான நடத்தை/ வல்லோச்சு நடத்தை, 
aggressive child,  வல்லோச்சு குழந்தை, 
aggressive crowd,  வல்லோச்சு கூட்டம், 
aggressive play,  வல்லோச்சு விளையாட்டு, 
aggressive selling,  வல்லோச்சு விற்பனை, 
aggressiveness,  மீதூரல், தாக்கும் மனப்பான்மை/ வல்லோச்சம், 
aghast,  பயந்து திகைத்தல், 
agilon,  அஜிலான் நூல், 
agistment,  மேய்ச்சற்கூலி, 
agitated depression,  பதற்ற மனச்சோர்வு/ கிளர்வூட்டும் மனச்சோர்வு, 
agitative,  கிளர்ச்சியுறு, 
agnosia,  அறிதகவு குறைதல், உணர்திறனின்மை, புவப்பாடின்மை, அறியவியலாமை, புலன் உணர்வின்மை, 
agoraphobia,  வெளித் தனிமையச்சம், திறந்தவெளி அச்சம், பொதுவெளியச்சம், திரள் மருட்சி/ வெளியிட வெருளி, திடல் மருட்சி, 
agro phobia,  திறந்தவெளி அச்சம், பண்ணைமருட்சி, 
agotai,  நார் வகை, 
nadika,  நார் வகை, 
algaline,  நார் வகை, 
castuli,  நார் வகை, 
madar,  அட்டதிசம், அருக்கம், அழல், அர்க்கம்// சதாபுட்பி, ஆர்க்கு; நூபம், அருச்சுனம், அழற்பால்/ காட்டெருமை// சந்தாமப்பம்// சதாபடம்// சல்லியகரணி// சடாபடம்; நார் வகை: மக்கம், தறிச்சன்// சாம்பலொட்டி; நுபம், அருக்கு, உதும்பரம், எருக்கு// சிவவல்லபம்// சாதகம், 
